,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
45,51.92802205085754,0.22499925939927667,0.07242941856384277,0.00025711937706833786,entropy,1,2,80,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 80}",0.5148883374689827,0.5345364032358432,0.4818976279650437,0.482736974262398,0.4968474148802018,0.50225,0.020152715081477417,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,52.78901972770691,0.09252195229257064,0.07443399429321289,0.0008391577973776075,entropy,1,2,81,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 81}",0.5037220843672456,0.5189794648413192,0.49313358302122345,0.48085373509102325,0.489281210592686,0.49725,0.013145423492029355,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,53.37283053398132,0.4135575057517782,0.07560176849365234,0.0010891155622812215,entropy,1,2,82,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 82}",0.49503722084367247,0.5121344119477287,0.49563046192259674,0.482736974262398,0.5031525851197982,0.49775,0.009726935322573337,50,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,54.05859642028808,0.19451703963228448,0.075248384475708,0.0013856154870078863,entropy,1,2,83,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 83}",0.5068238213399504,0.5214685749844431,0.5,0.4883866917765223,0.4848675914249685,0.500375,0.013193875850360637,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
49,54.88860607147217,0.2248918464191286,0.07744822502136231,0.0007129920360086273,entropy,1,2,84,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 84}",0.5055831265508685,0.5276913503422527,0.47877652933832704,0.4839924670433145,0.4880201765447667,0.496875,0.01789481408023654,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0
50,55.27733511924744,0.09459042323886781,0.07748360633850097,0.0005599152266710512,entropy,1,2,85,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 85}",0.49193548387096775,0.5152457996266335,0.5037453183520599,0.480225988700565,0.4880201765447667,0.495875,0.012324800770316419,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,56.00403990745544,0.16359568237128055,0.07791500091552735,0.0006264229801520756,entropy,1,2,86,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 86}",0.4987593052109181,0.5152457996266335,0.49563046192259674,0.47771500313873194,0.5,0.4975,0.011977623071521358,54,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,56.64089674949646,0.12309639730273951,0.0789527416229248,0.0009232322188131773,entropy,1,2,87,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 87}",0.5,0.5164903546981954,0.49563046192259674,0.4908976773383553,0.4817150063051702,0.497,0.011499074211582814,58,1.0,1.0,1.0,1.0,1.0,1.0,0.0
53,57.462856245040896,0.14346365974669473,0.08037762641906739,0.0009492264905889472,entropy,1,2,88,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 88}",0.5043424317617866,0.5102675793403858,0.4993757802746567,0.4770872567482737,0.48675914249684743,0.495625,0.012050334214392304,75,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,58.08361382484436,0.22059917820544847,0.08147830963134765,0.0006211331119975054,entropy,1,2,89,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 89}",0.5136476426799007,0.5171126322339763,0.4868913857677903,0.49278091650973005,0.4930643127364439,0.50075,0.01225223675653647,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
